1	0.09600930	de
2	0.15628261	la
3	0.20123478	que
4	0.24510981	el
5	0.28576480	en
6	0.32590130	y
7	0.35721085	a
8	0.38235359	los
9	0.40177253	se
10	0.41960448	del
11	0.43579954	las
12	0.45173619	un
13	0.46673263	por
14	0.48095812	con
15	0.49502898	no
16	0.50796784	una
17	0.51856409	su
18	0.52876222	para
19	0.53855245	es
20	0.54768388	al
21	0.55600785	lo
22	0.56343418	como
23	0.56978738	más
24	0.57499406	o
25	0.57931959	pero
26	0.58363897	sus
27	0.58760666	le
28	0.59125844	ha
29	0.59485289	me
30	0.59799714	si
31	0.60086203	sin
32	0.60364359	sobre
33	0.60638441	este
34	0.60901688	ya
35	0.61158519	entre
36	0.61405535	cuando
37	0.61643015	todo
38	0.61872336	esta
39	0.62095974	ser
40	0.62319125	son
41	0.62538457	dos
42	0.62756802	también
43	0.62971672	fue
44	0.63186195	había
45	0.63397361	era
46	0.63597588	muy
47	0.63792522	años
48	0.63987367	hasta
49	0.64178095	desde
50	0.64364523	está
51	0.64543453	mi
52	0.64721750	porque
53	0.64899333	qué
54	0.65063086	sólo
55	0.65226037	han
56	0.65387036	yo
57	0.65545402	hay
58	0.65702421	vez
59	0.65857212	puede
60	0.66009075	todos
61	0.66158516	así
62	0.66306773	nos
63	0.66454107	ni
64	0.66596926	parte
65	0.66738330	tiene
66	0.66871866	él
67	0.67002463	uno
68	0.67129274	donde
69	0.67255010	bien
70	0.67380688	tiempo
71	0.67506222	mismo
72	0.67629096	ese
73	0.67749748	ahora
74	0.67869340	cada
75	0.67988136	e
76	0.68106704	vida
77	0.68223824	otro
78	0.68340716	después
79	0.68455982	te
80	0.68570717	otros
81	0.68681666	aunque
82	0.68792444	esa
83	0.68902402	eso
84	0.69012343	hace
85	0.69121781	otra
86	0.69230287	gobierno
87	0.69338274	tan
88	0.69445828	durante
89	0.69552938	siempre
90	0.69659437	día
91	0.69765703	tanto
92	0.69871912	ella
93	0.69977088	tres
94	0.70081388	sí
95	0.70185535	dijo
96	0.70288607	sido
97	0.70391332	gran
98	0.70491731	país
99	0.70591781	según
100	0.70691152	menos
101	0.70788841	mundo
102	0.70885613	año
103	0.70982356	antes
104	0.71079096	estado
105	0.71175495	contra
106	0.71269727	sino
107	0.71363018	forma
108	0.71456131	caso
109	0.71548630	nada
110	0.71640864	hacer
111	0.71732813	general
112	0.71822689	estaba
113	0.71911218	poco
114	0.71998973	estos
115	0.72086680	presidente
116	0.72173251	mayor
117	0.72257733	ante
118	0.72341022	unos
119	0.72423941	les
120	0.72506512	algo
121	0.72588240	hacia
122	0.72669913	casa
123	0.72751174	ellos
124	0.72832123	ayer
125	0.72912677	hecho
126	0.72992778	primera
127	0.73072699	mucho
128	0.73152034	mientras
129	0.73231318	además
130	0.73310581	quien
131	0.73389438	momento
132	0.73468169	millones
133	0.73546880	esto
134	0.73623877	españa
135	0.73700833	hombre
136	0.73777493	están
137	0.73853960	pues
138	0.73929310	hoy
139	0.74004439	lugar
140	0.74079173	madrid
141	0.74153623	nacional
142	0.74228012	trabajo
143	0.74302353	otras
144	0.74376585	mejor
145	0.74450767	nuevo
146	0.74524570	decir
147	0.74597643	algunos
148	0.74670331	entonces
149	0.74742837	todas
150	0.74814984	días
151	0.74886254	debe
152	0.74956789	política
153	0.75026975	cómo
154	0.75097030	casi
155	0.75166398	toda
156	0.75234969	tal
157	0.75302680	luego
158	0.75370354	pasado
159	0.75437484	primer
160	0.75503995	medio
161	0.75570338	va
162	0.75636655	estas
163	0.75702828	sea
164	0.75767246	tenía
165	0.75831516	nunca
166	0.75895749	poder
167	0.75959906	aquí
168	0.76023735	ver
169	0.76087527	veces
170	0.76151007	embargo
171	0.76213888	partido
172	0.76276691	personas
173	0.76339474	grupo
174	0.76402235	cuenta
175	0.76463576	pueden
176	0.76524691	tienen
177	0.76585623	misma
178	0.76646521	nueva
179	0.76706345	cual
180	0.76766084	fueron
181	0.76825551	mujer
182	0.76884570	frente
183	0.76943215	josé
184	0.77000884	tras
185	0.77058088	cosas
186	0.77114839	fin
187	0.77171533	ciudad
188	0.77228147	he
189	0.77284299	social
190	0.77340115	manera
191	0.77395831	tener
192	0.77451335	sistema
193	0.77506839	será
194	0.77562326	historia
195	0.77617555	muchos
196	0.77672478	juan
197	0.77726827	tipo
198	0.77781141	cuatro
199	0.77835450	dentro
200	0.77889512	nuestro
201	0.77943528	punto
202	0.77997539	dice
203	0.78051083	ello
204	0.78104237	cualquier
205	0.78157313	noche
206	0.78209891	aún
207	0.78262412	agua
208	0.78314791	parece
209	0.78366781	haber
210	0.78418648	situación
211	0.78470474	fuera
212	0.78521595	bajo
213	0.78571869	grandes
214	0.78622103	nuestra
215	0.78671841	ejemplo
216	0.78721272	acuerdo
217	0.78769660	habían
218	0.78817736	usted
219	0.78865564	estados
220	0.78913314	hizo
221	0.78961022	nadie
222	0.79008495	países
223	0.79055914	horas
224	0.79103039	posible
225	0.79150049	tarde
226	0.79197042	ley
227	0.79243509	importante
228	0.79289970	guerra
229	0.79336420	desarrollo
230	0.79382567	proceso
231	0.79428316	realidad
232	0.79473979	sentido
233	0.79519408	lado
234	0.79564772	mí
235	0.79609953	tu
236	0.79654899	cambio
237	0.79699805	allí
238	0.79744602	mano
239	0.79789119	eran
240	0.79833556	estar
241	0.79877726	san
242	0.79921877	número
243	0.79966018	sociedad
244	0.80009767	unas
245	0.80053409	centro
246	0.80096841	padre
247	0.80140272	gente
248	0.80183401	final
249	0.80226238	relación
250	0.80268935	cuerpo
251	0.80311476	obra
252	0.80353995	incluso
253	0.80396444	través
254	0.80438772	último
255	0.80480726	madre
256	0.80522553	mis
257	0.80564297	modo
258	0.80605866	problemas
259	0.80647423	cinco
260	0.80688549	carlos
261	0.80729397	hombres
262	0.80770128	información
263	0.80810810	ojos
264	0.80851461	muerte
265	0.80892059	nombre
266	0.80932598	algunas
267	0.80973117	público
268	0.81013533	mujeres
269	0.81053752	siglo
270	0.81093878	todavía
271	0.81133868	meses
272	0.81173587	mañana
273	0.81213128	esos
274	0.81252368	nosotros
275	0.81291331	hora
276	0.81330279	muchas
277	0.81369093	pueblo
278	0.81407887	alguna
279	0.81446673	dar
280	0.81485361	problema
281	0.81523981	don
282	0.81562569	da
283	0.81601088	tú
284	0.81639434	derecho
285	0.81677766	verdad
286	0.81715990	maría
287	0.81754209	unidos
288	0.81792419	podría
289	0.81830566	sería
290	0.81868511	junto
291	0.81906389	cabeza
292	0.81944196	aquel
293	0.81981996	luis
294	0.82018979	cuanto
295	0.82055801	tierra
296	0.82092491	equipo
297	0.82129129	segundo
298	0.82165706	director
299	0.82202263	dicho
300	0.82238727	cierto
301	0.82275015	casos
302	0.82311246	manos
303	0.82347172	nivel
304	0.82383084	podía
305	0.82418970	familia
306	0.82454797	largo
307	0.82490588	partir
308	0.82526301	falta
309	0.82561877	llegar
310	0.82597382	propio
311	0.82632270	ministro
312	0.82667090	cosa
313	0.82701877	primero
314	0.82736493	seguridad
315	0.82771045	hemos
316	0.82805574	mal
317	0.82839893	trata
318	0.82874038	algún
319	0.82908113	tuvo
320	0.82942096	respecto
321	0.82976040	semana
322	0.83009947	varios
323	0.83043764	real
324	0.83077515	sé
325	0.83111102	voz
326	0.83144631	paso
327	0.83178144	señor
328	0.83211589	mil
329	0.83244946	quienes
330	0.83278277	proyecto
331	0.83311571	mercado
332	0.83344824	mayoría
333	0.83378060	luz
334	0.83411269	claro
335	0.83444278	iba
336	0.83477247	éste
337	0.83510087	pesetas
338	0.83542714	orden
339	0.83575281	español
340	0.83607694	buena
341	0.83640083	quiere
342	0.83672460	aquella
343	0.83704740	programa
344	0.83736888	palabras
345	0.83769002	internacional
346	0.83801067	van
347	0.83833118	esas
348	0.83865151	segunda
349	0.83897124	empresa
350	0.83929052	puesto
351	0.83960974	ahí
352	0.83992800	propia
353	0.84024578	m
354	0.84056316	libro
355	0.84087952	igual
356	0.84119566	político
357	0.84151016	persona
358	0.84182402	últimos
359	0.84213735	ellas
360	0.84244975	total
361	0.84276182	creo
362	0.84307303	tengo
363	0.84338385	dios
364	0.84369440	c
365	0.84400298	española
366	0.84431113	condiciones
367	0.84461917	méxico
368	0.84492720	fuerza
369	0.84523453	solo
370	0.84554176	único
371	0.84584697	acción
372	0.84615123	amor
373	0.84645462	policía
374	0.84675708	puerta
375	0.84705889	pesar
376	0.84736004	zona
377	0.84766111	sabe
378	0.84796191	calle
379	0.84826144	interior
380	0.84855922	tampoco
381	0.84885655	música
382	0.84915383	ningún
383	0.84945100	vista
384	0.84974647	campo
385	0.85004177	buen
386	0.85033704	hubiera
387	0.85063125	saber
388	0.85092481	obras
389	0.85121801	razón
390	0.85151105	ex
391	0.85180339	niños
392	0.85209551	presencia
393	0.85238737	tema
394	0.85267911	dinero
395	0.85297051	comisión
396	0.85326179	antonio
397	0.85355289	servicio
398	0.85384378	hijo
399	0.85413439	última
400	0.85442383	ciento
401	0.85471316	estoy
402	0.85500241	hablar
403	0.85529163	dio
404	0.85557978	minutos
405	0.85586661	producción
406	0.85615302	camino
407	0.85643925	seis
408	0.85672498	quién
409	0.85701061	fondo
410	0.85729585	dirección
411	0.85758103	papel
412	0.85786544	demás
413	0.85814975	barcelona
414	0.85843407	idea
415	0.85871690	especial
416	0.85899896	diferentes
417	0.85928019	dado
418	0.85956096	base
419	0.85984151	capital
420	0.86012164	ambos
421	0.86040172	europa
422	0.86068130	libertad
423	0.86096027	relaciones
424	0.86123720	espacio
425	0.86151398	medios
426	0.86179008	ir
427	0.86206581	actual
428	0.86234105	población
429	0.86261615	empresas
430	0.86289113	estudio
431	0.86316601	salud
432	0.86344010	servicios
433	0.86371400	haya
434	0.86398740	principio
435	0.86426072	siendo
436	0.86453323	cultura
437	0.86480503	anterior
438	0.86507681	alto
439	0.86534845	media
440	0.86561970	mediante
441	0.86589039	primeros
442	0.86616080	arte
443	0.86643115	paz
444	0.86670147	sector
445	0.86697136	imagen
446	0.86724116	medida
447	0.86751006	deben
448	0.86777892	datos
449	0.86804744	consejo
450	0.86831559	personal
451	0.86858365	interés
452	0.86885170	julio
453	0.86911921	grupos
454	0.86938653	miembros
455	0.86965365	ninguna
456	0.86992036	existe
457	0.87018684	cara
458	0.87045309	edad
459	0.87071912	etc
460	0.87098504	movimiento
461	0.87125076	visto
462	0.87151533	llegó
463	0.87177925	puntos
464	0.87204120	actividad
465	0.87230288	bueno
466	0.87256437	uso
467	0.87282512	niño
468	0.87308539	difícil
469	0.87334485	joven
470	0.87360396	futuro
471	0.87386295	aquellos
472	0.87412178	mes
473	0.87438037	pronto
474	0.87463866	soy
475	0.87489645	hacía
476	0.87515403	nuevos
477	0.87541123	nuestros
478	0.87566752	estaban
479	0.87592302	posibilidad
480	0.87617821	sigue
481	0.87643260	cerca
482	0.87668620	resultados
483	0.87693897	educación
484	0.87719147	atención
485	0.87744379	gonzález
486	0.87769562	capacidad
487	0.87794725	efecto
488	0.87819831	necesario
489	0.87844896	valor
490	0.87869916	aire
491	0.87894880	investigación
492	0.87919739	siguiente
493	0.87944567	figura
494	0.87969318	central
495	0.87994036	comunidad
496	0.88018711	necesidad
497	0.88043363	serie
498	0.88067987	organización
499	0.88092602	nuevas
500	0.88117178	calidad
501	0.88141712	economía
502	0.88166222	carácter
503	0.88190729	jefe
504	0.88215207	estamos
505	0.88239663	prensa
506	0.88263875	control
507	0.88288067	sociales
508	0.88312219	universidad
509	0.88336365	militar
510	0.88360489	cabo
511	0.88384600	diez
512	0.88408705	fuerzas
513	0.88432778	congreso
514	0.88456821	ésta
515	0.88480818	hijos
516	0.88504805	justicia
517	0.88528772	mundial
518	0.88552717	dólares
519	0.88576645	juego
520	0.88600499	económica
521	0.88624332	políticos
522	0.88648163	duda
523	0.88671974	recursos
524	0.88695760	pública
525	0.88719532	crisis
526	0.88743273	próximo
527	0.88767004	tenemos
528	0.88790704	decisión
529	0.88814378	varias
530	0.88837941	popular
531	0.88861438	tenido
532	0.88884904	apenas
533	0.88908290	época
534	0.88931661	banco
535	0.88954905	presente
536	0.88978084	menor
537	0.89001179	quiero
538	0.89024268	pasar
539	0.89047339	resultado
540	0.89070323	televisión
541	0.89093206	encuentra
542	0.89116050	gracias
543	0.89138883	ministerio
544	0.89161671	conjunto
545	0.89184442	defensa
546	0.89207126	alguien
547	0.89229784	queda
548	0.89252355	hacen
549	0.89274920	pasa
550	0.89297354	resto
551	0.89319708	causa
552	0.89342041	seguir
553	0.89364272	allá
554	0.89386442	palabra
555	0.89408589	voy
556	0.89430717	cuya
557	0.89452834	vamos
558	0.89474937	mar
559	0.89497030	estudios
560	0.89519102	derechos
561	0.89541154	importancia
562	0.89563199	cuales
563	0.89585240	contrario
564	0.89607250	manuel
565	0.89629189	garcía
566	0.89651107	fuerte
567	0.89673020	sol
568	0.89694902	jóvenes
569	0.89716770	apoyo
570	0.89738621	habría
571	0.89760471	civil
572	0.89782318	miguel
573	0.89804149	pedro
574	0.89825970	partidos
575	0.89847707	libre
576	0.89869397	fuentes
577	0.89891035	administración
578	0.89912673	común
579	0.89934274	dejar
580	0.89955869	cine
581	0.89977420	salir
582	0.89998960	comunicación
583	0.90020473	b
584	0.90041981	experiencia
585	0.90063467	demasiado
586	0.90084857	plan
587	0.90106228	respuesta
588	0.90127581	energía
589	0.90148926	izquierda
590	0.90170190	función
591	0.90191384	principal
592	0.90212519	superior
593	0.90233644	naturaleza
594	0.90254726	podemos
595	0.90275784	unión
596	0.90296840	especialmente
597	0.90317873	rey
598	0.90338825	domingo
599	0.90359772	favor
600	0.90380714	cantidad
601	0.90401627	elecciones
602	0.90422493	clase
603	0.90443357	productos
604	0.90464184	españoles
605	0.90485000	conocer
606	0.90505799	teatro
607	0.90526534	importantes
608	0.90547260	evitar
609	0.90567975	color
610	0.90588678	actividades
611	0.90609376	mesa
612	0.90630035	p
613	0.90650637	decía
614	0.90671226	cuyo
615	0.90691751	debido
616	0.90712276	alta
617	0.90732784	francisco
618	0.90753284	secretario
619	0.90773768	objeto
620	0.90794240	quizá
621	0.90814564	posición
622	0.90834871	parecía
623	0.90855173	natural
624	0.90875463	elementos
625	0.90895733	hubo
626	0.90915987	objetivo
627	0.90936229	formas
628	0.90956465	única
629	0.90976686	pueda
630	0.90996902	origen
631	0.91017098	blanco
632	0.91037266	mismos
633	0.91057378	lleva
634	0.91077470	económico
635	0.91097562	opinión
636	0.91117646	ayuda
637	0.91137716	oficial
638	0.91157779	silencio
639	0.91177827	buenos
640	0.91197874	pensar
641	0.91217896	república
642	0.91237911	dónde
643	0.91257879	sangre
644	0.91277772	encuentro
645	0.91297653	siquiera
646	0.91317504	autor
647	0.91337290	reunión
648	0.91357051	haciendo
649	0.91376796	suelo
650	0.91396538	muestra
651	0.91416276	viejo
652	0.91435979	encima
653	0.91455658	resulta
654	0.91475333	tomar
655	0.91495003	bastante
656	0.91514669	siete
657	0.91534288	lucha
658	0.91553878	pudo
